,t,P,Q,VaR,VaI,VbR,VbI,VcR,VcI,der_id
0,0.0083333333333333,45776.53,-68.91,209.56,-7.45,-111.89,-185.74,-103.51,186.24,98_50_1
1,0.0166666666666666,45775.29,-65.77,209.56,-7.45,-111.89,-185.74,-103.51,186.24,98_50_1
2,0.025,45773.88,-62.72,209.56,-7.45,-111.89,-185.74,-103.51,186.24,98_50_1
3,0.0333333333333333,45772.43,-59.82,209.56,-7.45,-111.89,-185.74,-103.51,186.24,98_50_1
4,0.0416666666666666,45770.94,-57.05,209.56,-7.45,-111.89,-185.74,-103.51,186.24,98_50_1
5,0.0499999999999999,45769.43,-54.4,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
6,0.0583333333333333,45767.88,-51.88,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
7,0.0666666666666666,45766.29,-49.47,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
8,0.075,45764.68,-47.17,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
9,0.0833333333333333,45763.05,-44.98,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
10,0.0916666666666666,45761.39,-42.88,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
11,0.0999999999999999,45759.7,-40.88,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
12,0.1083333333333333,45757.99,-38.98,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
13,0.1166666666666666,45756.26,-37.15,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
14,0.1249999999999999,45754.52,-35.1,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
15,0.1333333333333333,45752.76,-33.77,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
16,0.1416666666666666,45750.98,-32.19,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
17,0.15,45749.19,-30.68,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
18,0.1583333333333333,45747.38,-29.24,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
19,0.1666666666666666,45745.57,-27.87,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
20,0.175,45743.75,-26.56,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
21,0.1833333333333333,45741.92,-25.31,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
22,0.1916666666666666,45740.09,-24.11,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
23,0.1999999999999999,45738.25,-22.98,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
24,0.2083333333333333,45736.41,-21.9,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
25,0.2166666666666666,45734.56,-20.85,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
26,0.2249999999999999,45732.72,-19.87,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
27,0.2333333333333333,45730.88,-18.92,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
28,0.2416666666666666,45729.04,-18.02,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
29,0.2499999999999999,45727.21,-17.16,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
30,0.2583333333333333,45725.38,-16.34,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
31,0.2666666666666666,45723.56,-15.57,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
32,0.275,45721.75,-14.82,209.56,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
33,0.2833333333333334,45719.94,-14.11,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
34,0.2916666666666667,45718.15,-13.43,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
35,0.3000000000000001,45716.37,-12.79,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
36,0.3083333333333334,45714.6,-12.17,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
37,0.3166666666666668,45712.84,-11.58,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
38,0.3250000000000002,45711.1,-11.02,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
39,0.3333333333333335,45709.37,-10.49,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
40,0.3416666666666669,45707.66,-9.98,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
41,0.3500000000000002,45705.97,-9.49,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
42,0.3583333333333336,45704.3,-9.03,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
43,0.366666666666667,45702.65,-8.59,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
44,0.3750000000000003,45701.01,-8.17,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
45,0.3833333333333337,45699.4,-7.76,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
46,0.391666666666667,45697.81,-7.38,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
47,0.4000000000000004,45696.25,-7.02,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
48,0.4083333333333337,45694.71,-6.67,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
49,0.4166666666666671,45693.19,-6.34,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
50,0.4250000000000005,45691.7,-6.02,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
51,0.4333333333333338,45690.23,-5.72,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
52,0.4416666666666672,45688.79,-5.44,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
53,0.4500000000000005,45687.37,-5.16,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
54,0.4583333333333339,45685.99,-4.9,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
55,0.4666666666666673,45684.63,-4.66,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
56,0.4750000000000006,45683.3,-4.42,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
57,0.483333333333334,45682.0,-4.2,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
58,0.4916666666666673,45680.73,-3.98,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
59,0.5000000000000007,45679.48,-3.78,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
60,0.508333333333334,45678.27,-3.59,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
61,0.5166666666666673,45677.09,-3.4,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
62,0.5250000000000006,45675.94,-3.23,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
63,0.5333333333333339,45674.82,-3.06,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
64,0.5416666666666672,45673.74,-2.9,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
65,0.5500000000000005,45672.68,-2.75,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
66,0.5583333333333338,45671.66,-2.61,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
67,0.5666666666666671,45670.67,-2.47,209.57,-7.46,-111.89,-185.74,-103.51,186.24,98_50_1
68,0.5750000000000004,44265.51,-20.0,202.88,-7.4,-108.53,-180.02,-100.24,180.44,98_50_1
69,0.5833333333333337,44281.99,-30.22,202.84,-7.45,-108.56,-179.96,-100.17,180.44,98_50_1
70,0.591666666666667,44306.02,-29.2,202.84,-7.45,-108.56,-179.96,-100.17,180.44,98_50_1
71,0.6000000000000003,44330.73,-28.22,202.84,-7.45,-108.56,-179.97,-100.17,180.44,98_50_1
72,0.6083333333333336,44355.95,-27.29,202.84,-7.45,-108.56,-179.97,-100.17,180.44,98_50_1
73,0.6166666666666669,44381.66,-26.41,202.84,-7.45,-108.56,-179.97,-100.17,180.44,98_50_1
74,0.6250000000000002,44407.83,-25.58,202.84,-7.45,-108.56,-179.97,-100.17,180.44,98_50_1
75,0.6333333333333335,44434.43,-24.78,202.84,-7.45,-108.56,-179.97,-100.17,180.44,98_50_1
76,0.6416666666666668,44461.44,-24.03,202.84,-7.45,-108.56,-179.97,-100.18,180.44,98_50_1
77,0.6500000000000001,44488.83,-23.32,202.84,-7.45,-108.56,-179.97,-100.18,180.44,98_50_1
78,0.6583333333333334,44516.58,-22.64,202.84,-7.44,-108.55,-179.97,-100.18,180.44,98_50_1
79,0.6666666666666667,44544.66,-21.99,202.85,-7.44,-108.55,-179.97,-100.18,180.44,98_50_1
80,0.675,44573.04,-21.38,202.85,-7.44,-108.55,-179.97,-100.18,180.44,98_50_1
81,0.6833333333333333,44601.7,-20.8,202.85,-7.44,-108.55,-179.98,-100.18,180.44,98_50_1
82,0.6916666666666667,44630.62,-20.25,202.85,-7.44,-108.55,-179.98,-100.18,180.44,98_50_1
83,0.7,44659.76,-19.73,202.85,-7.44,-108.55,-179.98,-100.19,180.44,98_50_1
84,0.7083333333333333,44689.11,-19.23,202.85,-7.44,-108.55,-179.98,-100.19,180.44,98_50_1
85,0.7166666666666666,44718.65,-18.75,202.85,-7.44,-108.55,-179.98,-100.19,180.44,98_50_1
86,0.7249999999999999,44748.34,-18.3,202.85,-7.44,-108.55,-179.98,-100.19,180.44,98_50_1
87,0.7333333333333332,44778.16,-17.87,202.85,-7.43,-108.55,-179.98,-100.19,180.44,98_50_1
88,0.7416666666666665,44808.1,-17.46,202.85,-7.43,-108.55,-179.98,-100.19,180.44,98_50_1
89,0.7499999999999998,44838.13,-17.07,202.85,-7.43,-108.55,-179.98,-100.19,180.44,98_50_1
90,0.7583333333333331,44868.22,-16.7,202.86,-7.43,-108.55,-179.99,-100.2,180.44,98_50_1
91,0.7666666666666664,44898.36,-16.34,202.86,-7.43,-108.55,-179.99,-100.2,180.44,98_50_1
92,0.7749999999999997,44928.52,-16.0,202.86,-7.43,-108.54,-179.99,-100.2,180.44,98_50_1
93,0.783333333333333,46384.91,2.73,209.54,-7.49,-111.91,-185.72,-103.47,186.24,98_50_1
94,0.7916666666666663,46397.62,13.27,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
95,0.7999999999999996,46402.8,12.61,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
96,0.8083333333333329,46407.26,11.98,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
97,0.8166666666666662,46411.15,11.39,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
98,0.8249999999999995,46414.47,10.83,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
99,0.8333333333333328,46417.24,10.3,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
100,0.8416666666666661,46419.45,9.8,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
101,0.8499999999999994,46421.13,9.33,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
102,0.8583333333333327,46422.27,8.89,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
103,0.866666666666666,46422.88,8.48,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
104,0.8749999999999993,46422.98,8.09,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
105,0.8833333333333326,46422.57,7.73,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
106,0.8916666666666659,46421.65,7.39,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
107,0.8999999999999992,46420.25,7.07,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
108,0.9083333333333324,46418.36,6.77,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
109,0.916666666666666,46416.0,6.49,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
110,0.9249999999999992,46413.17,6.23,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
111,0.9333333333333323,46409.88,5.99,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
112,0.9416666666666658,46406.16,5.76,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
113,0.9499999999999992,46401.99,5.55,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
114,0.9583333333333324,46397.4,5.35,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
115,0.9666666666666656,46392.4,5.17,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
116,0.974999999999999,46386.99,5.0,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
117,0.9833333333333324,46381.18,4.85,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
118,0.9916666666666656,46374.99,4.7,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
119,0.9999999999999988,46368.43,4.57,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
120,1.0083333333333322,46361.5,4.45,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
121,1.0166666666666655,46354.22,4.33,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
122,1.0249999999999988,46346.6,4.23,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
123,1.033333333333332,46338.64,4.14,209.59,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
124,1.0416666666666654,46330.37,4.05,209.58,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
125,1.0499999999999987,46321.79,3.97,209.58,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
126,1.058333333333332,46312.9,3.9,209.58,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
127,1.066666666666665,46303.73,3.84,209.58,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
128,1.0749999999999986,46294.29,3.78,209.58,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
129,1.083333333333332,46284.58,3.73,209.58,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
130,1.0916666666666652,46274.61,3.68,209.58,-7.43,-111.88,-185.77,-103.54,186.24,98_50_1
131,1.0999999999999983,46264.4,3.64,209.58,-7.43,-111.88,-185.76,-103.53,186.24,98_50_1
132,1.1083333333333318,46253.96,3.6,209.58,-7.43,-111.88,-185.76,-103.53,186.24,98_50_1
133,1.1166666666666651,46243.3,3.57,209.58,-7.44,-111.88,-185.76,-103.53,186.24,98_50_1
134,1.1249999999999984,46232.42,3.54,209.58,-7.44,-111.88,-185.76,-103.53,186.24,98_50_1
135,1.1333333333333315,46221.35,3.52,209.58,-7.44,-111.88,-185.76,-103.53,186.24,98_50_1
136,1.141666666666665,46210.09,3.5,209.58,-7.44,-111.88,-185.76,-103.53,186.24,98_50_1
137,1.1499999999999984,46198.65,3.48,209.58,-7.44,-111.88,-185.76,-103.53,186.24,98_50_1
138,1.1583333333333317,46187.04,3.46,209.58,-7.44,-111.88,-185.76,-103.53,186.24,98_50_1
139,1.166666666666665,46175.28,3.45,209.58,-7.44,-111.88,-185.76,-103.53,186.24,98_50_1
140,1.1749999999999985,46163.37,3.44,209.58,-7.44,-111.88,-185.76,-103.53,186.24,98_50_1
141,1.1833333333333316,46151.33,3.43,209.58,-7.44,-111.88,-185.76,-103.53,186.24,98_50_1
142,1.1916666666666649,46139.16,3.43,209.58,-7.44,-111.88,-185.76,-103.53,186.24,98_50_1
143,1.1999999999999982,46126.88,3.42,209.58,-7.44,-111.88,-185.76,-103.53,186.24,98_50_1
144,1.2083333333333317,46114.5,3.42,209.58,-7.44,-111.88,-185.76,-103.53,186.24,98_50_1
145,1.2166666666666648,46102.03,3.42,209.58,-7.44,-111.88,-185.76,-103.53,186.24,98_50_1
146,1.224999999999998,46089.47,3.42,209.58,-7.44,-111.88,-185.76,-103.53,186.24,98_50_1
147,1.2333333333333314,46076.84,3.42,209.58,-7.44,-111.89,-185.76,-103.53,186.24,98_50_1
148,1.2416666666666647,46064.14,3.42,209.58,-7.44,-111.89,-185.76,-103.53,186.24,98_50_1
149,1.249999999999998,46051.4,3.42,209.58,-7.44,-111.89,-185.76,-103.52,186.24,98_50_1
150,1.2583333333333313,46038.61,3.42,209.58,-7.44,-111.89,-185.76,-103.52,186.24,98_50_1
151,1.2666666666666646,46025.79,3.42,209.58,-7.44,-111.89,-185.76,-103.52,186.24,98_50_1
152,1.274999999999998,46012.94,3.43,209.58,-7.44,-111.89,-185.76,-103.52,186.24,98_50_1
153,1.2833333333333312,46000.09,3.43,209.58,-7.45,-111.89,-185.76,-103.52,186.24,98_50_1
154,1.2916666666666643,45987.22,3.43,209.57,-7.45,-111.89,-185.75,-103.52,186.24,98_50_1
155,1.2999999999999978,45974.36,3.44,209.57,-7.45,-111.89,-185.75,-103.52,186.24,98_50_1
156,1.3083333333333311,45961.52,3.43,209.57,-7.45,-111.89,-185.75,-103.52,186.24,98_50_1
157,1.3166666666666644,45948.69,3.44,209.57,-7.45,-111.89,-185.75,-103.52,186.24,98_50_1
158,1.3249999999999975,45935.9,3.44,209.57,-7.45,-111.89,-185.75,-103.52,186.24,98_50_1
159,1.333333333333331,45923.15,3.44,209.57,-7.45,-111.89,-185.75,-103.52,186.24,98_50_1
160,1.3416666666666643,45910.44,3.44,209.57,-7.45,-111.89,-185.75,-103.52,186.24,98_50_1
161,1.3499999999999976,45897.79,3.44,209.57,-7.45,-111.89,-185.75,-103.52,186.24,98_50_1
162,1.358333333333331,45885.2,3.44,209.57,-7.45,-111.89,-185.75,-103.52,186.24,98_50_1
163,1.3666666666666645,45872.69,3.44,209.57,-7.45,-111.89,-185.75,-103.52,186.24,98_50_1
164,1.3749999999999976,45860.25,3.43,209.57,-7.45,-111.89,-185.75,-103.52,186.24,98_50_1
165,1.3833333333333309,45847.91,3.43,209.57,-7.45,-111.89,-185.75,-103.51,186.24,98_50_1
166,1.3916666666666642,45835.65,3.42,209.57,-7.45,-111.89,-185.75,-103.51,186.24,98_50_1
167,1.3999999999999977,45823.5,3.42,209.57,-7.45,-111.89,-185.75,-103.51,186.24,98_50_1
168,1.4083333333333308,45811.45,3.42,209.57,-7.45,-111.89,-185.75,-103.51,186.24,98_50_1
169,1.416666666666664,45799.52,3.4,209.57,-7.45,-111.89,-185.75,-103.51,186.24,98_50_1
170,1.4249999999999974,45787.72,3.39,209.57,-7.45,-111.89,-185.75,-103.51,186.24,98_50_1
171,1.433333333333331,44368.8,-14.43,202.88,-7.39,-108.52,-180.02,-100.24,180.44,98_50_1
172,1.441666666666664,44375.11,-24.81,202.84,-7.45,-108.56,-179.97,-100.17,180.44,98_50_1
173,1.4499999999999973,44389.1,-23.91,202.84,-7.45,-108.56,-179.97,-100.17,180.44,98_50_1
174,1.4583333333333306,44403.91,-22.81,202.84,-7.45,-108.56,-179.97,-100.17,180.44,98_50_1
175,1.466666666666664,44419.34,-22.22,202.84,-7.45,-108.56,-179.97,-100.17,180.44,98_50_1
176,1.4749999999999972,44435.39,-21.45,202.84,-7.45,-108.56,-179.97,-100.17,180.44,98_50_1
177,1.4833333333333305,44452.04,-20.71,202.84,-7.45,-108.56,-179.97,-100.18,180.44,98_50_1
178,1.4916666666666638,44469.26,-20.02,202.84,-7.45,-108.56,-179.97,-100.18,180.44,98_50_1
179,1.4999999999999971,44487.02,-19.36,202.84,-7.45,-108.56,-179.97,-100.18,180.44,98_50_1
180,1.5083333333333304,44505.32,-18.73,202.84,-7.45,-108.56,-179.97,-100.18,180.44,98_50_1
181,1.5166666666666635,44524.12,-18.16,202.84,-7.44,-108.55,-179.97,-100.18,180.44,98_50_1
182,1.524999999999997,44543.41,-17.6,202.85,-7.44,-108.55,-179.97,-100.18,180.44,98_50_1
183,1.5333333333333303,44563.16,-17.08,202.85,-7.44,-108.55,-179.97,-100.18,180.44,98_50_1
184,1.5416666666666636,44583.35,-16.59,202.85,-7.44,-108.55,-179.97,-100.18,180.44,98_50_1
185,1.549999999999997,44603.95,-16.12,202.85,-7.44,-108.55,-179.98,-100.18,180.44,98_50_1
186,1.5583333333333302,44624.96,-15.68,202.85,-7.44,-108.55,-179.98,-100.18,180.44,98_50_1
187,1.5666666666666635,44646.34,-15.26,202.85,-7.44,-108.55,-179.98,-100.18,180.44,98_50_1
188,1.5749999999999968,44668.07,-14.87,202.85,-7.44,-108.55,-179.98,-100.19,180.44,98_50_1
189,1.5833333333333302,44690.14,-14.49,202.85,-7.44,-108.55,-179.98,-100.19,180.44,98_50_1
190,1.5916666666666637,44712.54,-13.41,202.85,-7.44,-108.55,-179.98,-100.19,180.44,98_50_1
191,1.5999999999999968,44735.19,-13.81,202.85,-7.44,-108.55,-179.98,-100.19,180.44,98_50_1
192,1.60833333333333,44758.13,-13.49,202.85,-7.44,-108.55,-179.98,-100.19,180.44,98_50_1
193,1.6166666666666634,44781.32,-13.2,202.85,-7.43,-108.55,-179.98,-100.19,180.44,98_50_1
194,1.624999999999997,44804.74,-12.91,202.85,-7.43,-108.55,-179.98,-100.19,180.44,98_50_1
195,1.63333333333333,44828.36,-12.65,202.85,-7.43,-108.55,-179.98,-100.19,180.44,98_50_1
196,1.6416666666666633,44852.18,-12.39,202.85,-7.43,-108.55,-179.98,-100.19,180.44,98_50_1
197,1.6499999999999966,44876.16,-12.15,202.86,-7.43,-108.55,-179.98,-100.2,180.44,98_50_1
198,1.65833333333333,44900.3,-11.93,202.86,-7.43,-108.55,-179.99,-100.2,180.44,98_50_1
199,1.6666666666666632,44924.56,-11.71,202.86,-7.43,-108.55,-179.99,-100.2,180.44,98_50_1
200,1.6749999999999965,44948.94,-11.5,202.86,-7.43,-108.54,-179.99,-100.2,180.44,98_50_1
201,1.6833333333333298,44973.41,-11.31,202.86,-7.43,-108.54,-179.99,-100.2,180.44,98_50_1
202,1.691666666666663,44997.95,-11.12,202.86,-7.43,-108.54,-179.99,-100.2,180.44,98_50_1
203,1.6999999999999964,45022.55,-10.94,202.86,-7.42,-108.54,-179.99,-100.2,180.44,98_50_1
204,1.7083333333333297,45047.17,-11.58,202.86,-7.42,-108.54,-179.99,-100.2,180.44,98_50_1
205,1.716666666666663,45071.85,-10.61,202.86,-7.42,-108.54,-179.99,-100.2,180.44,98_50_1
206,1.7249999999999963,45096.51,-10.46,202.86,-7.42,-108.54,-179.99,-100.21,180.44,98_50_1
207,1.7333333333333296,45121.16,-10.31,202.86,-7.42,-108.54,-179.99,-100.21,180.44,98_50_1
208,1.741666666666663,45145.77,-10.17,202.86,-7.42,-108.54,-179.99,-100.21,180.44,98_50_1
209,1.7499999999999962,45170.34,-10.03,202.86,-7.42,-108.54,-180.0,-100.21,180.44,98_50_1
210,1.7583333333333295,45194.85,-9.9,202.86,-7.42,-108.54,-180.0,-100.21,180.44,98_50_1
211,1.7666666666666628,42821.68,-41.67,191.7,-7.32,-102.92,-170.44,-94.75,170.75,98_50_1
212,1.774999999999996,42870.8,-60.74,191.62,-7.42,-102.98,-170.35,-94.63,170.76,98_50_1
213,1.7833333333333294,42933.59,-59.04,191.62,-7.42,-102.98,-170.35,-94.63,170.76,98_50_1
214,1.7916666666666627,42997.37,-57.41,191.62,-7.42,-102.98,-170.36,-94.64,170.76,98_50_1
215,1.799999999999996,43061.79,-55.85,191.63,-7.42,-102.98,-170.36,-94.64,170.76,98_50_1
216,1.8083333333333291,43126.79,-54.37,191.63,-7.41,-102.98,-170.36,-94.64,170.76,98_50_1
217,1.8166666666666629,43192.32,-52.94,191.63,-7.41,-102.98,-170.36,-94.65,170.76,98_50_1
218,1.824999999999996,43258.32,-51.59,191.63,-7.41,-102.97,-170.37,-94.65,170.76,98_50_1
219,1.8333333333333293,43324.73,-50.3,191.63,-7.4,-102.97,-170.37,-94.65,170.76,98_50_1
220,1.8416666666666623,43391.51,-49.06,191.64,-7.4,-102.97,-170.37,-94.66,170.76,98_50_1
221,1.849999999999996,43458.6,-47.88,191.64,-7.4,-102.97,-170.37,-94.66,170.76,98_50_1
222,1.8583333333333287,43525.96,-46.75,191.64,-7.4,-102.97,-170.38,-94.66,170.76,98_50_1
223,1.8666666666666625,43593.53,-45.67,191.64,-7.39,-102.96,-170.38,-94.67,170.76,98_50_1
224,1.874999999999996,43661.26,-44.64,191.65,-7.39,-102.96,-170.38,-94.67,170.76,98_50_1
225,1.883333333333329,43729.1,-43.64,191.65,-7.39,-102.96,-170.38,-94.67,170.76,98_50_1
226,1.8916666666666624,43797.01,-42.69,191.65,-7.38,-102.96,-170.39,-94.68,170.76,98_50_1
227,1.899999999999996,43864.95,-41.78,191.65,-7.38,-102.96,-170.39,-94.68,170.76,98_50_1
228,1.908333333333329,43932.86,-40.9,191.65,-7.38,-102.96,-170.39,-94.68,170.76,98_50_1
229,1.9166666666666623,44000.7,-40.06,191.66,-7.37,-102.95,-170.39,-94.69,170.76,98_50_1
230,1.924999999999996,44068.43,-39.25,191.66,-7.37,-102.95,-170.4,-94.69,170.76,98_50_1
231,1.933333333333329,44136.01,-38.47,191.66,-7.37,-102.95,-170.4,-94.7,170.76,98_50_1
232,1.9416666666666624,44203.39,-37.71,191.66,-7.37,-102.95,-170.4,-94.7,170.76,98_50_1
233,1.9499999999999955,44270.54,-37.0,191.67,-7.36,-102.95,-170.4,-94.7,170.75,98_50_1
234,1.9583333333333288,44337.42,-36.3,191.67,-7.36,-102.95,-170.41,-94.71,170.75,98_50_1
235,1.966666666666662,44403.98,-35.62,191.67,-7.36,-102.94,-170.41,-94.71,170.75,98_50_1
236,1.9749999999999956,44470.2,-34.97,191.67,-7.35,-102.94,-170.41,-94.71,170.75,98_50_1
237,1.9833333333333287,44536.03,-34.34,191.67,-7.35,-102.94,-170.41,-94.72,170.75,98_50_1
238,1.991666666666662,44601.45,-33.72,191.68,-7.35,-102.94,-170.42,-94.72,170.75,98_50_1
239,1.9999999999999956,44666.41,-33.13,191.68,-7.35,-102.94,-170.42,-94.72,170.75,98_50_1
240,2.008333333333329,44730.89,-32.55,191.68,-7.34,-102.94,-170.42,-94.73,170.75,98_50_1
241,2.016666666666662,44794.85,-31.99,191.68,-7.34,-102.93,-170.42,-94.73,170.75,98_50_1
242,2.0249999999999955,44858.26,-31.44,191.68,-7.34,-102.93,-170.43,-94.73,170.75,98_50_1
243,2.0333333333333288,44921.1,-30.91,191.69,-7.33,-102.93,-170.43,-94.74,170.75,98_50_1
244,2.041666666666662,44983.33,-30.39,191.69,-7.33,-102.93,-170.43,-94.74,170.75,98_50_1
245,2.0499999999999954,45044.92,-29.88,191.69,-7.33,-102.93,-170.43,-94.74,170.75,98_50_1
246,2.0583333333333287,45105.86,-29.39,191.69,-7.33,-102.93,-170.44,-94.74,170.75,98_50_1
247,2.066666666666662,45166.1,-28.9,191.69,-7.32,-102.92,-170.44,-94.75,170.75,98_50_1
248,2.0749999999999957,45225.64,-28.43,191.7,-7.32,-102.92,-170.44,-94.75,170.75,98_50_1
249,2.0833333333333286,45284.44,-27.96,191.7,-7.32,-102.92,-170.44,-94.75,170.75,98_50_1
250,2.091666666666662,45342.48,-27.5,191.7,-7.32,-102.92,-170.45,-94.76,170.75,98_50_1
251,2.099999999999995,45399.75,-27.02,191.7,-7.31,-102.92,-170.45,-94.76,170.75,98_50_1
252,2.1083333333333285,45456.21,-26.61,191.7,-7.31,-102.92,-170.45,-94.76,170.75,98_50_1
253,2.116666666666662,45511.85,-26.18,191.71,-7.31,-102.91,-170.45,-94.77,170.75,98_50_1
254,2.124999999999995,45566.64,-25.75,191.71,-7.31,-102.91,-170.45,-94.77,170.75,98_50_1
255,2.1333333333333284,45620.58,-25.32,191.71,-7.3,-102.91,-170.46,-94.77,170.75,98_50_1
